,transect_id,country_id,continent,country_name,changerate,changerate_unc,flag_sandy,no_shorelines,dt,dist,RMSE,outliers_1,outliers_2,Timespan,intercept,intercept_unc,no_sedcomp,low_detect_shlines,err_changerate,err_timespan,Start_lon,Start_lat,Intersect_lon,Intersect_lat,End_lon,End_lat,coastline_idint
50470,BOX_187_057_99,NLD,Europe,Netherlands,0.2233551503244372,0.1464528271504584,False,28.0,"[0.0, 1.00207396456, 2.00141002211, 3.00074607966, 4.00008213721, 5.00215610177, 6.00149215932, 8.00016427442, 13.0023203762, 14.0016564337, 15.0009924913, 16.0003285488, 17.0024025134, 18.0017385709, 19.0010746285, 20.0004106861, 21.0024846506, 22.0018207082, 23.0011567657, 24.0004928233, 25.0025667878, 26.0019028454, 27.0012389029, 28.0005749605, 29.002648925, 30.0019849826, 31.0013210401, 32.0006570977]","[575.7118402198001, 573.9612979638035, 572.678021946537, 560.0605467958381, 566.6019988164004, 588.9507897109108, 565.6425221027083, 568.4151995336284, 304.60896314075177, 577.8191531111679, 573.0251153203583, 568.1809240830831, 589.1273099093861, 582.6849986028988, 574.8118456957892, 577.2167620051413, 582.6861665862523, 568.4151995336284, 583.3568322767275, 591.6959680112709, 575.9549432481799, 568.9047570062855, 581.8086437537567, 570.0812887808029, 573.026164234252, 581.8086437537567, 571.3247232149095, 581.8086437537567]",7.367640605050666,[8],[],32.0,571.9136612275653,2.9259805844679287,1.0,1.0,1.0,1.0,4.02674738685,51.50385756359999,4.03168619876,51.508528032700006,4.03662472386,51.5131982306,16820.0
50471,BOX_187_057_100,NLD,Europe,Netherlands,0.2579202827944564,0.1371253756089532,False,28.0,"[0.0, 1.00207396456, 2.00141002211, 3.00074607966, 4.00008213721, 5.00215610177, 6.00149215932, 8.00016427442, 13.0023203762, 14.0016564337, 15.0009924913, 16.0003285488, 17.0024025134, 18.0017385709, 19.0010746285, 20.0004106861, 21.0024846506, 22.0018207082, 23.0011567657, 24.0004928233, 25.0025667878, 26.0019028454, 27.0012389029, 28.0005749605, 29.002648925, 30.0019849826, 31.0013210401, 32.0006570977]","[562.9017808714103, 560.8938979836358, 561.115625947047, 556.5044214405029, 560.8703221528068, 571.2799091573935, 562.2047558961787, 562.8073186267435, 257.5849990978881, 547.8126345632921, 560.8771343725392, 561.0328813469583, 581.4662729516056, 571.3361941023056, 571.1578232242346, 569.5362356184756, 571.147005052651, 563.962346065278, 575.2096799452943, 584.1552228276702, 561.1490442825702, 562.3006433962429, 569.4285863917062, 561.0288235826665, 567.7697725439766, 569.4285863917062, 564.1831080667755, 569.5795954289064]",6.8984020063681015,[8],[],32.0,561.5162895342137,2.739627638246457,1.0,1.0,1.0,1.0,4.02235071511,51.5059364721,4.0281213679300025,51.5102213432,4.0338918332199984,51.514506075,16820.0
50472,BOX_187_057_101,NLD,Europe,Netherlands,0.5246298713636046,0.1357852156489057,False,28.0,"[0.0, 1.00207396456, 2.00141002211, 3.00074607966, 4.00008213721, 5.00215610177, 6.00149215932, 8.00016427442, 13.0023203762, 14.0016564337, 15.0009924913, 16.0003285488, 17.0024025134, 18.0017385709, 19.0010746285, 20.0004106861, 21.0024846506, 22.0018207082, 23.0011567657, 24.0004928233, 25.0025667878, 26.0019028454, 27.0012389029, 28.0005749605, 29.002648925, 30.0019849826, 31.0013210401, 32.0006570977]","[562.633089437734, 566.7748534444653, 553.3740718205863, 558.8163725632268, 563.2905682763869, 562.9266368721491, 568.0098039536442, 566.4816314375129, 248.10858931147993, 554.2122755509199, 565.8382421904174, 563.9548106909133, 579.741756703848, 577.3179723678431, 577.0888431563785, 561.2776400699721, 577.0855395446149, 569.1958281550917, 581.7057439952665, 590.6390645719474, 571.6688003109307, 575.0290556536734, 578.8930602542695, 566.2809380062753, 578.1264596702944, 576.7487014026834, 569.3099010969645, 573.1351852572689]",6.83098350160882,[8],[],32.0,560.928180915337,2.7128525468282323,1.0,1.0,1.0,1.0,4.01890841635,51.5077323315,4.02467900548,51.512016986400006,4.03044953445,51.5163015966,16820.0
50473,BOX_187_057_102,NLD,Europe,Netherlands,0.3337498960022921,0.1560635259622314,False,28.0,"[0.0, 1.00207396456, 2.00141002211, 3.00074607966, 4.00008213721, 5.00215610177, 6.00149215932, 8.00016427442, 13.0023203762, 14.0016564337, 15.0009924913, 16.0003285488, 17.0024025134, 18.0017385709, 19.0010746285, 20.0004106861, 21.0024846506, 22.0018207082, 23.0011567657, 24.0004928233, 25.0025667878, 26.0019028454, 27.0012389029, 28.0005749605, 29.002648925, 30.0019849826, 31.0013210401, 32.0006570977]","[591.7494894630028, 596.9660485375307, 601.824831080592, 595.0743913592803, 603.293771979986, 596.4507526214718, 607.453831145337, 600.2652052085535, 223.99597181314786, 597.960167988489, 604.4948417682222, 610.5051426162925, 622.7579452195663, 624.4031847764824, 620.8529017379972, 604.3190937912632, 618.9156559542887, 610.6498324316511, 617.605900208948, 607.6606248403183, 601.0914818222218, 610.9131147395777, 610.9386454617197, 597.9140284430529, 608.0275288465414, 605.540149974965, 605.2855748283315, 601.4667230341287]",7.8511317821857,[8],[],32.0,600.6978345859741,3.1179930462795893,1.0,1.0,1.0,1.0,4.01546611758,51.5095281201,4.021236699019998,51.5138126004,4.02700723568,51.5180970475,16820.0
50474,BOX_187_057_103,NLD,Europe,Netherlands,-18.279085886590863,1.9644672678008008,False,28.0,"[0.0, 1.00207396456, 2.00141002211, 3.00074607966, 4.00008213721, 5.00215610177, 6.00149215932, 8.00016427442, 13.0023203762, 14.0016564337, 15.0009924913, 16.0003285488, 17.0024025134, 18.0017385709, 19.0010746285, 20.0004106861, 21.0024846506, 22.0018207082, 23.0011567657, 24.0004928233, 25.0025667878, 26.0019028454, 27.0012389029, 28.0005749605, 29.002648925, 30.0019849826, 31.0013210401, 32.0006570977]","[753.1023689798396, 755.3265440949529, 747.9222758983058, 753.5329412834087, 739.3720729110469, 765.8393490302061, 768.1196796359345, 767.996647970723, 88.17894589082869, 300.2916961426061, 306.01843534813963, 314.5203096197939, 293.7290187625689, 304.0065620475217, 295.66916179088435, 310.8824834336789, 291.46051006206596, 296.68802358291913, 302.89266945102634, 305.9355943047244, 292.990729476105, 303.6012213818104, 294.5801438744483, 280.94899262192274, 295.7644368120252, 289.9664928075444, 308.0769567746583, 303.32223836862704]",98.82697759224872,[8],[],32.0,750.4171175054712,39.24808750197696,1.0,1.0,1.0,1.0,4.01202381881,51.5113238379,4.01779444856,51.5156081852,4.02356493691,51.5198924275,16820.0
50475,BOX_187_057_106,NLD,Europe,Netherlands,0.3133809214986661,0.1043578570700414,False,28.0,"[0.0, 1.00207396456, 2.00141002211, 3.00074607966, 4.00008213721, 5.00215610177, 6.00149215932, 8.00016427442, 13.0023203762, 14.0016564337, 15.0009924913, 16.0003285488, 17.0024025134, 18.0017385709, 19.0010746285, 20.0004106861, 21.0024846506, 22.0018207082, 23.0011567657, 24.0004928233, 25.0025667878, 26.0019028454, 27.0012389029, 28.0005749605, 29.002648925, 30.0019849826, 31.0013210401, 32.0006570977]","[840.0632045948222, 848.563028999937, 838.6072522098746, 837.6509023494098, 845.2702787913241, 856.5382876361182, 848.0799204023797, 851.8827532637517, 596.5955340370856, 861.1077150011581, 851.542134040967, 851.6514015117301, 859.2608562648492, 853.9542894612741, 857.1425340441084, 856.5549899916034, 859.9883177453244, 849.0079185864033, 858.6475151439142, 850.7264174476271, 853.9414247268622, 847.6481192062985, 858.937597849261, 853.2811216886197, 853.8360102251368, 854.4823960881987, 850.04769883706, 850.9192981328905]",5.249959450046329,[8],[],32.0,846.4180268522554,2.0849656184741594,1.0,1.0,1.0,1.0,4.00690298934,51.5119671785,4.01013000063,51.5177106371,4.0124192485000005,51.5217850574,16820.0
50476,BOX_187_057_107,NLD,Europe,Netherlands,1.84060754100298,0.4150856475446371,True,28.0,"[0.0, 1.00207396456, 2.00141002211, 3.00074607966, 4.00008213721, 5.00215610177, 6.00149215932, 8.00016427442, 13.0023203762, 14.0016564337, 15.0009924913, 16.0003285488, 17.0024025134, 18.0017385709, 19.0010746285, 20.0004106861, 21.0024846506, 22.0018207082, 23.0011567657, 24.0004928233, 25.0025667878, 26.0019028454, 27.0012389029, 28.0005749605, 29.002648925, 30.0019849826, 31.0013210401, 32.0006570977]","[514.7115853700075, 543.4192142666951, 526.284570392611, 518.1401465413006, 511.3441710580101, 564.2143106874471, 537.0029553862037, 552.8317975936296, 392.94631416279896, 564.2524705560379, 563.3371716730876, 510.0055074209999, 606.0829713866776, 568.717878239708, 546.9084814423812, 648.2372833675046, 620.8245338159446, 585.3942921996862, 574.9813008152198, 553.0849850437353, 583.864623127332, 583.6066657111669, 564.2546371318087, 584.4125666496213, 574.0601922660956, 582.267216135117, 570.0509552935229, 576.9866318752073]",20.81991984756469,[8],[14],32.0,529.2333210163855,8.292653065345371,1.0,1.0,1.0,1.0,4.00091503285,51.5134981396,4.00397802605,51.5169385327,4.00952768541,51.523171981,16820.0
50477,BOX_187_057_108,NLD,Europe,Netherlands,1.3424382048701482,0.3562620781625521,True,28.0,"[0.0, 1.00207396456, 2.00141002211, 3.00074607966, 4.00008213721, 5.00215610177, 6.00149215932, 8.00016427442, 13.0023203762, 14.0016564337, 15.0009924913, 16.0003285488, 17.0024025134, 18.0017385709, 19.0010746285, 20.0004106861, 21.0024846506, 22.0018207082, 23.0011567657, 24.0004928233, 25.0025667878, 26.0019028454, 27.0012389029, 28.0005749605, 29.002648925, 30.0019849826, 31.0013210401, 32.0006570977]","[734.7998124836884, 780.463860176482, 732.1160201486297, 772.848821261958, 774.397916602193, 782.6496291219524, 764.124782820248, 787.9075753818738, 663.1953649552344, 743.2083802736227, 769.2017759103885, 789.6744462364651, 789.1020876526516, 775.316001599106, 786.8195355728564, 793.4681737643383, 784.862919484291, 752.9044653186826, 782.5859589385022, 793.633976126506, 784.1566616011406, 755.42853115852, 797.5774069153854, 817.447101719659, 814.6054816538011, 784.1334429886011, 794.0801892017791, 827.6166481805973]",17.9225717183189,[],[8],32.0,757.018812756178,7.117759380086747,1.0,1.0,1.0,1.0,3.99328030285,51.5161725541,3.99973954197,51.5200573746,4.00619852182,51.5239420391,16820.0
50478,BOX_187_057_109,NLD,Europe,Netherlands,-0.1081975926119772,0.1038458674239194,True,28.0,"[0.0, 1.00207396456, 2.00141002211, 3.00074607966, 4.00008213721, 5.00215610177, 6.00149215932, 8.00016427442, 13.0023203762, 14.0016564337, 15.0009924913, 16.0003285488, 17.0024025134, 18.0017385709, 19.0010746285, 20.0004106861, 21.0024846506, 22.0018207082, 23.0011567657, 24.0004928233, 25.0025667878, 26.0019028454, 27.0012389029, 28.0005749605, 29.002648925, 30.0019849826, 31.0013210401, 32.0006570977]","[655.425844833568, 658.0094413244725, 628.4959729966058, 654.0303247747228, 656.4817477327961, 655.3268873726995, 658.1348430645132, 657.8883344106944, 382.42477164465566, 654.8979346560316, 660.0174567989485, 656.60576771837, 644.3146132859501, 658.7391402834941, 657.8326706881902, 656.0019794847065, 657.8309500958861, 657.6305888444563, 658.3111336264146, 656.8387890920656, 655.8977976168669, 640.276465375294, 659.2292119130956, 655.823460236888, 640.5239134042286, 656.2287288369782, 656.3236415144129, 655.9827250369135]",4.9800949635657386,[8],[2],32.0,657.1081450771815,2.113865276253541,1.0,1.0,1.0,1.0,3.99134255657,51.5167814786,3.99598042011,51.521568662,4.00061793892,51.5263554896,16820.0
50479,BOX_187_057_110,NLD,Europe,Netherlands,0.0640220695719439,0.1863418030264918,False,28.0,"[0.0, 1.00207396456, 2.00141002211, 3.00074607966, 4.00008213721, 5.00215610177, 6.00149215932, 8.00016427442, 13.0023203762, 14.0016564337, 15.0009924913, 16.0003285488, 17.0024025134, 18.0017385709, 19.0010746285, 20.0004106861, 21.0024846506, 22.0018207082, 23.0011567657, 24.0004928233, 25.0025667878, 26.0019028454, 27.0012389029, 28.0005749605, 29.002648925, 30.0019849826, 31.0013210401, 32.0006570977]","[669.5713042889506, 666.0406915248333, 641.8335843518672, 653.5740845548015, 652.0682477220577, 671.8754463981522, 669.5905126522514, 668.8086612928226, 519.3574052677105, 678.2416892822921, 667.5149261611203, 669.5905126522514, 669.7241258193195, 671.9344558962313, 668.6250844403617, 671.7407642365506, 672.8863988962754, 668.301605804088, 674.7520673863535, 654.3046751228311, 667.4714923076422, 643.9414502864555, 671.9102497215382, 667.6831917820239, 647.6453350023974, 669.3636005629231, 662.6192942572726, 665.0486176051677]",9.374350296923254,[8],[],32.0,663.9565002866939,3.722923383561757,1.0,1.0,1.0,1.0,3.98834502411,51.5177333236,3.99199156777,51.522841720200006,3.99563777994,51.5279496524,16820.0
50480,BOX_187_057_111,NLD,Europe,Netherlands,0.0225141688097013,0.1027262346082302,False,28.0,"[0.0, 1.00207396456, 2.00141002211, 3.00074607966, 4.00008213721, 5.00215610177, 6.00149215932, 8.00016427442, 13.0023203762, 14.0016564337, 15.0009924913, 16.0003285488, 17.0024025134, 18.0017385709, 19.0010746285, 20.0004106861, 21.0024846506, 22.0018207082, 23.0011567657, 24.0004928233, 25.0025667878, 26.0019028454, 27.0012389029, 28.0005749605, 29.002648925, 30.0019849826, 31.0013210401, 32.0006570977]","[660.197812129032, 663.0177939016077, 631.3420226126344, 658.7100836486175, 654.9047640008203, 664.2419204281421, 659.3666041100873, 659.3717959612112, 485.59714626455616, 672.520321224433, 662.4843855045605, 659.3707599887158, 664.3979401084641, 664.698416030191, 663.698191349028, 662.1920434873689, 668.2300725804051, 663.5662771325773, 662.5909294480234, 666.148937483861, 657.9547867722289, 643.9645534801241, 663.572302073494, 661.7994503507557, 659.2573975484175, 664.1574907091531, 662.4531644172484, 662.6537543346346]",4.926423352892927,[8],[2],32.0,661.349023253288,2.091070131483756,1.0,1.0,1.0,1.0,3.98424011964,51.5188678297,3.9878866671300006,51.5239761044,3.99153287546,51.5290839039,16820.0
50481,BOX_187_057_112,NLD,Europe,Netherlands,0.330192440237251,0.1177361861582073,False,28.0,"[0.0, 1.00207396456, 2.00141002211, 3.00074607966, 4.00008213721, 5.00215610177, 6.00149215932, 8.00016427442, 13.0023203762, 14.0016564337, 15.0009924913, 16.0003285488, 17.0024025134, 18.0017385709, 19.0010746285, 20.0004106861, 21.0024846506, 22.0018207082, 23.0011567657, 24.0004928233, 25.0025667878, 26.0019028454, 27.0012389029, 28.0005749605, 29.002648925, 30.0019849826, 31.0013210401, 32.0006570977]","[627.3857518200032, 627.9800036184525, 609.4203347418972, 620.7189909024884, 620.1938734875557, 626.2438525612753, 619.8470479060528, 620.6331899468752, 502.0375551400815, 634.6005704064381, 628.9402074006689, 619.7837428851934, 631.0230968700886, 634.5731576981673, 635.8429919584817, 628.8615989190076, 635.5521203006666, 636.1692504036638, 632.395645495105, 638.021188717031, 625.585466212253, 617.1385411982268, 630.5680730703543, 625.1762676578763, 629.6749592841999, 633.7526258915044, 629.3819175779465, 632.0433331812667]",5.9229853155292025,[8],[],32.0,622.1343193772267,2.3522509848338244,1.0,1.0,1.0,1.0,3.98067321115,51.519655184,3.98366364782,51.5249257887,3.9866537847800014,51.5301958653,16820.0
50482,BOX_187_057_113,NLD,Europe,Netherlands,0.3195331648905161,0.1419130509820398,False,28.0,"[0.0, 1.00207396456, 2.00141002211, 3.00074607966, 4.00008213721, 5.00215610177, 6.00149215932, 8.00016427442, 13.0023203762, 14.0016564337, 15.0009924913, 16.0003285488, 17.0024025134, 18.0017385709, 19.0010746285, 20.0004106861, 21.0024846506, 22.0018207082, 23.0011567657, 24.0004928233, 25.0025667878, 26.0019028454, 27.0012389029, 28.0005749605, 29.002648925, 30.0019849826, 31.0013210401, 32.0006570977]","[617.3436030858975, 617.5226225652243, 596.5100384302331, 606.3080212130723, 606.4666633585762, 619.2701234244391, 611.7735135454021, 612.1456391846247, 530.8247149960249, 635.9335091802976, 617.5980216331742, 603.6655440060638, 623.1880221935515, 624.8469789024793, 624.0528987899846, 617.656481565119, 626.2176068643798, 623.8202915145713, 619.9627080519608, 624.0936931472007, 614.5852266787414, 614.4173531048963, 620.8618185661488, 614.3335596012383, 618.2010326188486, 623.4151531175894, 618.9898074875, 617.8446674996476]",7.139257233223883,[],[8],32.0,611.9300287329244,2.8352804467042967,1.0,1.0,1.0,1.0,3.97701274145,51.5204583484,3.979421578,51.5258429538,3.98183015087,51.5312269698,16820.0
50483,BOX_187_057_114,NLD,Europe,Netherlands,0.4876686725571325,0.1281406173438742,False,28.0,"[0.0, 1.00207396456, 2.00141002211, 3.00074607966, 4.00008213721, 5.00215610177, 6.00149215932, 8.00016427442, 13.0023203762, 14.0016564337, 15.0009924913, 16.0003285488, 17.0024025134, 18.0017385709, 19.0010746285, 20.0004106861, 21.0024846506, 22.0018207082, 23.0011567657, 24.0004928233, 25.0025667878, 26.0019028454, 27.0012389029, 28.0005749605, 29.002648925, 30.0019849826, 31.0013210401, 32.0006570977]","[634.6293765417163, 636.2466162837212, 619.7500962050442, 625.4321044296145, 625.1297914166609, 634.1326184472907, 632.8629543994055, 638.6421795149071, 524.4144808258022, 659.4551326272427, 636.3530819541154, 625.373729909194, 641.987938037051, 644.7203871695348, 648.8507234030741, 639.7997399086983, 648.0088854161123, 640.0980451142084, 644.9245518962684, 658.6669691366207, 638.5387292475317, 639.780592736847, 645.0968161403163, 638.8321855421257, 641.2632802158435, 642.3160667965778, 639.83818552748, 639.6703677934365]",6.423480279776668,[8],[8],32.0,630.0193550063527,2.5850521899533865,1.0,1.0,1.0,1.0,3.97268564148,51.5212077326,3.97509447613,51.52659224520001,3.9775030509,51.5319761768,16820.0
50484,BOX_187_057_115,NLD,Europe,Netherlands,0.6702099886235833,0.1789797919037871,False,28.0,"[0.0, 1.00207396456, 2.00141002211, 3.00074607966, 4.00008213721, 5.00215610177, 6.00149215932, 8.00016427442, 13.0023203762, 14.0016564337, 15.0009924913, 16.0003285488, 17.0024025134, 18.0017385709, 19.0010746285, 20.0004106861, 21.0024846506, 22.0018207082, 23.0011567657, 24.0004928233, 25.0025667878, 26.0019028454, 27.0012389029, 28.0005749605, 29.002648925, 30.0019849826, 31.0013210401, 32.0006570977]","[665.3964179600956, 678.9427299704582, 658.8142970695384, 672.5295150085301, 676.7504216532086, 656.389233777963, 681.5401348557698, 679.282662759783, 533.2672440280377, 702.3552152326712, 680.5596210930286, 677.5274714963158, 682.0001895356071, 689.9813516334216, 697.55795010738, 684.577327948359, 686.8809567639005, 681.1082024948532, 699.7094681130442, 703.6969379862729, 679.5141905455799, 680.169816932091, 681.7497930183185, 683.7887214535889, 691.7461685646584, 684.7745978482428, 684.5776877542661, 694.3169155462622]",9.003984527936646,[8],[],32.0,671.2554282769887,3.575837065046964,1.0,1.0,1.0,1.0,3.9689611415,51.5218293016,3.97075361403,51.5273060338,3.97254588021,51.5327821354,16820.0
50485,BOX_187_057_116,NLD,Europe,Netherlands,0.6066172242725626,0.1764584671698232,False,28.0,"[0.0, 1.00207396456, 2.00141002211, 3.00074607966, 4.00008213721, 5.00215610177, 6.00149215932, 8.00016427442, 13.0023203762, 14.0016564337, 15.0009924913, 16.0003285488, 17.0024025134, 18.0017385709, 19.0010746285, 20.0004106861, 21.0024846506, 22.0018207082, 23.0011567657, 24.0004928233, 25.0025667878, 26.0019028454, 27.0012389029, 28.0005749605, 29.002648925, 30.0019849826, 31.0013210401, 32.0006570977]","[682.8915718487349, 704.7275934254628, 680.4554517021452, 697.4445336870134, 698.2795578246482, 679.2170765210266, 702.6615715162565, 704.6602294438329, 575.3857716207249, 732.5012255147913, 699.5227371106241, 697.970980989265, 710.6647323992211, 715.7655839625387, 715.8278257704791, 704.0668299243607, 714.909608452699, 711.2982734178345, 716.6031144359138, 726.0530064860724, 705.1683817291961, 700.5334547643384, 699.6782790954076, 699.9979040568093, 709.2019988932882, 711.721641329791, 704.8622333234007, 707.4137769375036]",8.845574709707043,[8],[8],32.0,693.3610248973546,3.559795140350093,1.0,1.0,1.0,1.0,3.96455987898,51.522386919,3.96635235105,51.52786358270001,3.96814461769,51.5333396187,16820.0
50486,BOX_187_057_117,NLD,Europe,Netherlands,0.6566388289267795,0.1909328667795026,False,28.0,"[0.0, 1.00207396456, 2.00141002211, 3.00074607966, 4.00008213721, 5.00215610177, 6.00149215932, 8.00016427442, 13.0023203762, 14.0016564337, 15.0009924913, 16.0003285488, 17.0024025134, 18.0017385709, 19.0010746285, 20.0004106861, 21.0024846506, 22.0018207082, 23.0011567657, 24.0004928233, 25.0025667878, 26.0019028454, 27.0012389029, 28.0005749605, 29.002648925, 30.0019849826, 31.0013210401, 32.0006570977]","[677.6802851701638, 706.1015333808189, 683.5330940147842, 681.3278073983645, 697.7444639942441, 675.9503264168968, 707.6152698294012, 703.3402245710873, 642.5761255308734, 718.8337315539799, 701.4837461032537, 699.0634605076679, 716.4345319595582, 708.204968795821, 709.2882577292039, 696.6313396874764, 709.0549080968422, 711.516527309338, 723.7856320035463, 712.7661295375491, 713.737522815636, 704.7856523079579, 698.828819138068, 704.7186330918203, 707.029238294952, 708.8647466711083, 704.3005865284164, 705.7541377213587]",9.605309182720882,[],[8],32.0,691.9392144373718,3.8146473279908863,1.0,1.0,1.0,1.0,3.96096422674,51.5227659171,3.96192648393,51.5283227685,3.9628886252,51.5338789504,16820.0
50487,BOX_187_057_118,NLD,Europe,Netherlands,0.6768196841041827,0.2177252960761502,False,28.0,"[0.0, 1.00207396456, 2.00141002211, 3.00074607966, 4.00008213721, 5.00215610177, 6.00149215932, 8.00016427442, 13.0023203762, 14.0016564337, 15.0009924913, 16.0003285488, 17.0024025134, 18.0017385709, 19.0010746285, 20.0004106861, 21.0024846506, 22.0018207082, 23.0011567657, 24.0004928233, 25.0025667878, 26.0019028454, 27.0012389029, 28.0005749605, 29.002648925, 30.0019849826, 31.0013210401, 32.0006570977]","[656.2621543975835, 686.2712272671084, 671.0300825425593, 656.3064178586153, 686.4059002889818, 656.2114973694869, 691.0536948161144, 686.071523569361, 655.5071844231593, 692.102016638392, 686.3068256902873, 703.2836569435811, 698.178757229739, 686.8436705751599, 686.3456288162246, 676.9413931430161, 686.1955669209643, 688.9140675287882, 698.8104728913011, 685.5946294089381, 694.4394890158362, 686.2650563329228, 695.8907569864605, 689.6837884921304, 685.3271441037226, 686.1932735854076, 690.2600876816524, 686.3410665588282]",11.003829249579477,[],[],32.0,672.3148225160172,4.304922514593471,1.0,1.0,1.0,1.0,3.9564984903,51.523065258,3.95746074753,51.5286220731,3.95842288876,51.5341782183,16820.0
50488,BOX_187_057_119,NLD,Europe,Netherlands,0.7275148206409257,0.1551729124174612,False,28.0,"[0.0, 1.00207396456, 2.00141002211, 3.00074607966, 4.00008213721, 5.00215610177, 6.00149215932, 8.00016427442, 13.0023203762, 14.0016564337, 15.0009924913, 16.0003285488, 17.0024025134, 18.0017385709, 19.0010746285, 20.0004106861, 21.0024846506, 22.0018207082, 23.0011567657, 24.0004928233, 25.0025667878, 26.0019028454, 27.0012389029, 28.0005749605, 29.002648925, 30.0019849826, 31.0013210401, 32.0006570977]","[644.6892030639402, 665.963710397273, 650.1952572525461, 646.4130761884674, 668.8682970884886, 650.7897368000503, 650.8519555920706, 665.1156624810371, 655.649985690503, 683.2827909338234, 665.8811827233584, 659.6533081970622, 668.5221580506199, 671.8843733016516, 673.7074907390959, 665.8614908167809, 671.9163495769019, 671.8353432010297, 680.0079943056205, 663.3350140370235, 669.5256480875325, 667.9130643397745, 685.9689430702965, 675.032079374265, 664.5620722845777, 671.9077166386525, 682.3215143901384, 668.7186407443048]",7.842433857400278,[],[],32.0,653.9952556996748,3.0681200564640143,1.0,1.0,1.0,1.0,3.9536477836,51.52294622300001,3.95298414262,51.5285199362,3.95232058231,51.5340929719,16820.0
50489,BOX_187_057_120,NLD,Europe,Netherlands,0.5240110880755299,0.2918637399394633,False,28.0,"[0.0, 1.00207396456, 2.00141002211, 3.00074607966, 4.00008213721, 5.00215610177, 6.00149215932, 8.00016427442, 13.0023203762, 14.0016564337, 15.0009924913, 16.0003285488, 17.0024025134, 18.0017385709, 19.0010746285, 20.0004106861, 21.0024846506, 22.0018207082, 23.0011567657, 24.0004928233, 25.0025667878, 26.0019028454, 27.0012389029, 28.0005749605, 29.002648925, 30.0019849826, 31.0013210401, 32.0006570977]","[566.1794182125898, 610.0144758665812, 574.1343699058069, 573.3854995066703, 602.7267349979344, 578.7509898141262, 574.4745938769956, 585.5533271859583, 620.8569595766655, 605.1038328920881, 592.7611233080809, 582.2709184511982, 592.2420913688657, 607.4778548700828, 596.8624073433929, 588.973625896012, 599.9391755649907, 627.007522024099, 593.8005304233305, 573.7064686638848, 601.7360605248069, 591.9754339142083, 602.2723262013926, 627.1929425245402, 582.841525628931, 602.0622634547086, 595.4420610926251, 585.4853922528021]",14.7507843164017,[],[],32.0,585.1503210460577,5.770807698372737,1.0,1.0,1.0,1.0,3.94916847926,51.522739776,3.94850483827,51.5283135147,3.94784127798,51.5338865755,16820.0
50490,BOX_187_057_121,NLD,Europe,Netherlands,1.5488972784037969,0.6151873004005511,False,28.0,"[0.0, 1.00207396456, 2.00141002211, 3.00074607966, 4.00008213721, 5.00215610177, 6.00149215932, 8.00016427442, 13.0023203762, 14.0016564337, 15.0009924913, 16.0003285488, 17.0024025134, 18.0017385709, 19.0010746285, 20.0004106861, 21.0024846506, 22.0018207082, 23.0011567657, 24.0004928233, 25.0025667878, 26.0019028454, 27.0012389029, 28.0005749605, 29.002648925, 30.0019849826, 31.0013210401, 32.0006570977]","[376.24563152773396, 490.1890053821735, 386.7151547118946, 377.11574283617625, 412.14385860294556, 406.35079006279585, 376.7687834797943, 387.5621525277897, 426.60186877353595, 378.74893351193873, 379.04528715126537, 388.4453929937259, 405.3362030323363, 423.7178971358481, 400.5114083026005, 383.6058349489759, 490.76848055270943, 480.59069931625754, 384.77198620380045, 430.91866592371696, 429.2476576610768, 400.34089325027355, 463.54464175695324, 532.5236211651021, 426.0819783288142, 459.01177509274834, 405.69728707623347, 385.8784470380062]",28.78416396116584,[1],[22],32.0,383.4118933503893,12.161761412691,1.0,1.0,1.0,1.0,3.94347585762,51.5227649586,3.94402314025,51.5283435848,3.94457035609,51.5339215301,16820.0
50491,BOX_187_057_122,NLD,Europe,Netherlands,1.5174275315023389,0.8281410235618266,False,28.0,"[0.0, 1.00207396456, 2.00141002211, 3.00074607966, 4.00008213721, 5.00215610177, 6.00149215932, 8.00016427442, 13.0023203762, 14.0016564337, 15.0009924913, 16.0003285488, 17.0024025134, 18.0017385709, 19.0010746285, 20.0004106861, 21.0024846506, 22.0018207082, 23.0011567657, 24.0004928233, 25.0025667878, 26.0019028454, 27.0012389029, 28.0005749605, 29.002648925, 30.0019849826, 31.0013210401, 32.0006570977]","[398.20628801283004, 793.6362015778152, 440.5237962903732, 386.84811450402196, 453.6250643662291, 474.08422579978685, 422.30239713503676, 411.4902938763993, 419.5641243639358, 462.277579251809, 402.1795854829358, 451.6355684524157, 427.63885276207196, 439.59982624724694, 415.3403907987237, 414.428333322671, 542.3082570255337, 471.2061081327517, 429.3667649622104, 459.41667258106315, 468.7822826605655, 412.1647100567344, 542.4529477865833, 550.2426256098809, 436.2401388751517, 473.8299458159239, 418.16033991005463, 418.1396149999219]",39.69823240150485,[1],[],32.0,419.1359370327446,16.67392928949726,1.0,1.0,1.0,1.0,3.9375160491,51.5234596482,3.93963131122,51.5288914283,3.94174633507,51.5343225965,16820.0
